Accident_ID,Location,Date,Time,Severity,Latitude,Longitude
850,Ekantakuna,2024-10-24,14:00,Low,27.705121,85.323142
851,Ekantakuna,2024-07-07,12:30,Low,27.655426,85.319855
852,Ekantakuna,2025-02-02,11:30,Medium,27.742629,85.26631
853,Ekantakuna,2024-07-20,06:30,High,27.739581,85.320248
854,Ekantakuna,2025-03-16,01:00,Low,27.714952,85.264452
855,Ekantakuna,2024-10-31,18:00,Medium,27.73197,85.26305
856,Ekantakuna,2025-05-13,04:30,High,27.706118,85.330655
857,Ekantakuna,2024-05-23,06:30,High,27.744963,85.321183
858,Ekantakuna,2024-07-06,16:30,High,27.689934,85.304184
859,Ekantakuna,2025-03-30,12:00,High,27.66537,85.272245
860,Ekantakuna,2024-02-25,06:00,High,27.700516,85.346851
861,Ekantakuna,2024-09-13,05:30,Low,27.746896,85.293689
862,Ekantakuna,2024-10-08,07:00,High,27.693061,85.315578
863,Ekantakuna,2025-05-31,11:30,High,27.654513,85.296701
864,Ekantakuna,2024-06-13,04:00,High,27.676567,85.265428
865,Ekantakuna,2024-10-21,16:00,High,27.672398,85.290188
866,Ekantakuna,2024-02-05,13:00,High,27.656087,85.290651
867,Ekantakuna,2025-03-03,15:00,High,27.714074,85.265834
868,Ekantakuna,2024-11-02,02:30,High,27.736675,85.264495
869,Ekantakuna,2024-10-22,14:00,High,27.666983,85.252752
870,Ekantakuna,2024-01-12,01:30,High,27.668375,85.298148
871,Ekantakuna,2024-07-15,02:00,High,27.694073,85.281535
872,Ekantakuna,2024-06-26,03:00,Medium,27.708063,85.33756
873,Ekantakuna,2025-02-28,21:30,Medium,27.677611,85.326023
874,Ekantakuna,2024-09-11,04:30,High,27.706112,85.288618
875,Ekantakuna,2024-10-17,08:00,High,27.737176,85.275616
876,Durbar Marg,2025-03-29,17:30,High,27.727188,85.28036
877,Durbar Marg,2024-01-12,08:30,High,27.744202,85.251567
878,Durbar Marg,2025-02-21,21:30,Low,27.71567,85.251208
879,Durbar Marg,2024-03-23,16:00,High,27.694591,85.302571
880,Durbar Marg,2024-06-23,02:30,High,27.709258,85.305152
881,Durbar Marg,2024-08-25,10:00,High,27.698149,85.26382
882,Durbar Marg,2024-03-17,06:30,High,27.734336,85.256416
883,Durbar Marg,2024-04-18,18:30,High,27.743452,85.285161
884,Durbar Marg,2024-12-04,18:30,High,27.668994,85.283582
885,Durbar Marg,2024-03-09,12:30,Medium,27.654164,85.289967
886,Durbar Marg,2025-02-27,17:30,High,27.670724,85.277606
887,Durbar Marg,2025-03-10,13:30,Low,27.724378,85.271655
888,Kalanki,2024-07-28,21:00,High,27.719013,85.325633
889,Kalanki,2024-08-23,03:30,High,27.738993,85.276538
890,Kalanki,2024-01-11,04:00,High,27.68216,85.331847
891,Kalanki,2025-01-14,17:30,High,27.695427,85.265848
892,Kalanki,2025-04-10,14:00,High,27.716119,85.258444
893,Kalanki,2024-11-26,04:00,Medium,27.650021,85.289954
894,Kalanki,2024-12-23,16:00,High,27.733674,85.333662
895,Kalanki,2024-11-05,15:30,High,27.660245,85.251919
896,Thamel,2025-04-29,23:30,High,27.665027,85.346029
897,Thamel,2024-09-30,05:00,High,27.704652,85.258156
898,Thamel,2025-01-07,02:30,High,27.68821,85.315158
899,Thamel,2024-04-15,20:00,High,27.669953,85.331142
900,Thamel,2024-07-31,18:00,High,27.698592,85.299572
901,Thamel,2025-05-03,00:30,High,27.657306,85.262738
902,Thamel,2024-06-26,18:00,High,27.652099,85.252712
903,Thamel,2024-10-20,18:00,High,27.698148,85.291512
904,Thamel,2024-09-30,12:00,High,27.7423,85.309058
905,Maitighar,2024-05-31,23:30,Low,27.654833,85.293333
906,Maitighar,2024-09-10,05:00,High,27.675119,85.286234
907,Maitighar,2025-01-27,11:00,High,27.734359,85.342251
908,Maitighar,2024-04-19,18:00,High,27.683213,85.262442
909,Maitighar,2024-09-01,18:30,High,27.682581,85.299974
910,New Road,2024-03-28,22:00,Medium,27.732118,85.286638
911,New Road,2024-03-24,23:00,High,27.714907,85.339344
912,New Road,2024-02-17,08:00,High,27.723745,85.338132
913,New Road,2024-04-22,22:30,Medium,27.71854,85.257142
914,New Road,2024-08-01,22:30,High,27.712437,85.252571
915,New Road,2024-11-22,20:30,High,27.659857,85.319796
916,New Road,2024-08-13,06:30,Low,27.676716,85.254154
917,New Road,2024-06-05,21:00,Medium,27.710689,85.34921
918,New Road,2025-05-12,01:30,Medium,27.732246,85.250019
919,New Road,2024-06-24,17:30,High,27.725522,85.321247
920,New Road,2025-04-12,23:00,Low,27.699095,85.299877
921,New Road,2024-05-19,21:00,Low,27.658932,85.311224
922,New Road,2024-01-22,18:30,Low,27.718958,85.332566
923,New Road,2024-02-10,17:00,Low,27.683058,85.306379
924,Lazimpat,2025-05-09,15:00,Medium,27.655224,85.277013
925,Lazimpat,2024-03-08,02:30,Medium,27.677546,85.29922
926,Lazimpat,2025-03-29,10:00,Medium,27.656964,85.303629
927,Lazimpat,2024-11-16,00:30,Medium,27.669961,85.260786
928,Lazimpat,2024-08-08,11:00,Low,27.692497,85.331123
929,Lazimpat,2024-04-27,00:00,Low,27.715329,85.332164
930,Lazimpat,2024-09-26,04:30,High,27.736504,85.298275
931,Lazimpat,2024-02-07,09:00,High,27.744245,85.26476
932,Lazimpat,2024-10-02,14:00,Medium,27.701703,85.317172
933,Lazimpat,2024-08-10,05:30,Medium,27.706756,85.256301
934,Lazimpat,2025-04-03,14:00,High,27.656704,85.276601
935,Koteshwor,2025-01-10,11:30,High,27.687843,85.29148
936,Koteshwor,2024-08-03,09:00,High,27.680914,85.273851
937,Koteshwor,2024-09-12,08:30,High,27.739972,85.322107
938,Koteshwor,2024-07-05,21:00,High,27.726269,85.272713
939,Koteshwor,2024-07-23,02:30,High,27.695745,85.332622
940,Koteshwor,2024-08-20,13:00,High,27.725923,85.304052
941,Koteshwor,2025-01-11,16:00,Medium,27.707687,85.272201
942,Koteshwor,2024-07-06,05:00,High,27.73814,85.335658
943,Koteshwor,2024-08-18,17:30,Medium,27.688357,85.272369
944,Koteshwor,2025-02-10,17:30,Low,27.679167,85.296813
945,Koteshwor,2024-06-30,13:00,Medium,27.740177,85.287653
946,Koteshwor,2024-08-20,13:00,High,27.73929,85.339913
947,Koteshwor,2024-12-12,01:30,Low,27.67654,85.273136
948,Ring Road,2024-07-30,22:30,Low,27.666566,85.316202
949,Ring Road,2024-11-19,04:30,High,27.679474,85.272606
950,Ring Road,2025-03-17,18:00,High,27.708404,85.272396
951,Ring Road,2025-03-08,10:00,High,27.672529,85.271218
952,Ring Road,2024-10-01,22:30,Medium,27.720154,85.33316
953,Ring Road,2024-08-22,12:00,Low,27.739674,85.266648
954,Ring Road,2024-01-01,17:30,High,27.682029,85.304353
955,Ring Road,2024-04-24,23:00,High,27.656969,85.257265
956,Ring Road,2024-03-23,00:00,Low,27.736497,85.29868
957,Ring Road,2024-12-18,13:30,Low,27.679044,85.298945
958,Gongabu,2024-01-07,17:30,Medium,27.727845,85.317452
959,Gongabu,2024-12-16,00:00,Low,27.723103,85.303387
960,Gongabu,2024-10-06,07:00,Medium,27.662555,85.345271
961,Gongabu,2025-04-18,06:30,High,27.729731,85.297061
962,Gongabu,2025-01-11,18:30,High,27.746604,85.293503
963,Gongabu,2025-04-15,11:00,High,27.682394,85.305458
964,Gongabu,2024-01-03,08:00,Medium,27.658855,85.329099
965,Gongabu,2025-01-03,17:00,Medium,27.653388,85.347523
966,Gongabu,2024-07-15,10:00,Medium,27.716215,85.258286
967,Gongabu,2025-05-14,10:00,High,27.701633,85.317119
968,Gongabu,2024-07-06,23:30,Low,27.674993,85.285401
969,Gongabu,2024-03-04,10:00,High,27.717163,85.275268
970,Gongabu,2024-04-18,21:30,Low,27.672935,85.272962
971,Gongabu,2024-11-13,03:30,High,27.747509,85.252364
972,Satdobato,2024-12-31,03:30,High,27.653704,85.264283
973,Satdobato,2024-08-31,15:00,Low,27.744035,85.270818
974,Satdobato,2024-05-31,02:00,High,27.701637,85.266914
975,Satdobato,2024-11-14,08:00,Low,27.727319,85.312975
976,Satdobato,2024-05-23,18:30,Low,27.730218,85.252001
977,Balaju,2024-06-16,03:30,Low,27.730217,85.319439
978,Balaju,2024-10-30,06:00,Medium,27.720324,85.311373
979,Balaju,2024-05-25,03:00,High,27.678031,85.34528
980,Balaju,2024-07-08,10:00,Medium,27.665845,85.28668
981,Balaju,2024-10-01,04:00,Medium,27.74419,85.270365
982,Chabahil,2024-04-11,12:00,Medium,27.710184,85.347067
983,Chabahil,2024-03-06,21:30,Low,27.698057,85.259834
984,Chabahil,2024-01-08,16:00,Low,27.687008,85.345027
985,Chabahil,2024-02-13,10:00,High,27.687905,85.282314
986,Chabahil,2025-01-23,00:00,Medium,27.701332,85.321576
987,Chabahil,2025-05-12,00:30,Medium,27.660878,85.278857
988,Chabahil,2024-08-23,17:00,High,27.692296,85.311364
989,Baneshwor,2025-03-15,20:00,Low,27.711638,85.269402
990,Baneshwor,2024-11-02,06:00,Low,27.680237,85.296326
991,Baneshwor,2024-01-27,10:00,Low,27.74226,85.283458
992,Baneshwor,2024-02-21,10:00,High,27.65105,85.271913
993,Baneshwor,2024-01-15,13:30,Medium,27.681671,85.328294
994,Baneshwor,2025-02-04,11:30,Low,27.688673,85.335542
995,Baneshwor,2024-11-11,23:30,Low,27.680408,85.266751
996,Baneshwor,2024-05-25,09:30,High,27.726888,85.325447
997,Baneshwor,2025-04-18,11:00,High,27.674545,85.329159
998,Baneshwor,2024-04-24,11:00,Low,27.70271,85.292383
999,Baneshwor,2024-01-27,08:00,High,27.68756,85.269083
1000,Baneshwor,2025-01-01,19:00,Medium,27.748595,85.275587
1001,Baneshwor,2025-05-06,20:30,High,27.679233,85.313034
1002,Baneshwor,2024-10-16,03:30,Medium,27.728441,85.319622
1003,Baneshwor,2024-02-02,11:00,Low,27.661316,85.342493
